study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
PRJEB9586	SAMEA3302743	ERX1104515	ERR1419146	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/006/ERR1419146/ERR1419146_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/006/ERR1419146/ERR1419146_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419146/LP6005441-DNA_F08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419146/LP6005441-DNA_F08_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/006/ERR1419146	
PRJEB9586	SAMEA3302614	ERX1104517	ERR1419147	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419147/ERR1419147_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419147/ERR1419147_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419147/LP6005441-DNA_F09_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419147/LP6005441-DNA_F09_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/007/ERR1419147	
PRJEB9586	SAMEA3302689	ERX1104487	ERR1419151	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1419151/ERR1419151_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1419151/ERR1419151_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419151/LP6005441-DNA_G03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419151/LP6005441-DNA_G03_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/001/ERR1419151	
PRJEB9586	SAMEA3302825	ERX1104471	ERR1419156	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/006/ERR1419156/ERR1419156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/006/ERR1419156/ERR1419156_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419156/LP6005441-DNA_G08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419156/LP6005441-DNA_G08_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/006/ERR1419156	
PRJEB9586	SAMEA3302646	ERX1104532	ERR1419157	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419157/ERR1419157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419157/ERR1419157_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419157/LP6005441-DNA_G09_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419157/LP6005441-DNA_G09_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/007/ERR1419157	
PRJEB9586	SAMEA3302786	ERX1104475	ERR1419158	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419158/ERR1419158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419158/ERR1419158_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419158/LP6005441-DNA_G10_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419158/LP6005441-DNA_G10_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/008/ERR1419158	
PRJEB9586	SAMEA3302815	ERX1104518	ERR1419159	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1419159/ERR1419159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1419159/ERR1419159_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419159/LP6005441-DNA_G11_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419159/LP6005441-DNA_G11_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/009/ERR1419159	
PRJEB9586	SAMEA3302662	ERX1104506	ERR1419164	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419164/ERR1419164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419164/ERR1419164_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419164/LP6005441-DNA_H06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419164/LP6005441-DNA_H06_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/004/ERR1419164	
PRJEB9586	SAMEA3302766	ERX1104476	ERR1419168	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419168/ERR1419168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419168/ERR1419168_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419168/LP6005441-DNA_H10_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419168/LP6005441-DNA_H10_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/008/ERR1419168	
PRJEB9586	SAMEA3302684	ERX1104523	ERR1419170	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1419170/ERR1419170_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1419170/ERR1419170_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419170/LP6005441-DNA_H12_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419170/LP6005441-DNA_H12_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/000/ERR1419170	
PRJEB9586	SAMEA3302838	ERX1104494	ERR1419173	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419173/ERR1419173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419173/ERR1419173_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419173/LP6005442-DNA_A04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419173/LP6005442-DNA_A04_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/003/ERR1419173	
PRJEB9586	SAMEA3302649	ERX1104500	ERR1419174	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419174/ERR1419174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419174/ERR1419174_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419174/LP6005442-DNA_A08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419174/LP6005442-DNA_A08_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/004/ERR1419174	
PRJEB9586	SAMEA3302842	ERX1104485	ERR1419180	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1419180/ERR1419180_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1419180/ERR1419180_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419180/LP6005442-DNA_B03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419180/LP6005442-DNA_B03_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/000/ERR1419180	
PRJEB9586	SAMEA3302881	ERX1104492	ERR1419183	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419183/ERR1419183_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419183/ERR1419183_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419183/LP6005442-DNA_B10_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419183/LP6005442-DNA_B10_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/003/ERR1419183	
PRJEB9586	SAMEA3302885	ERX1104534	ERR1419185	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419185/ERR1419185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419185/ERR1419185_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419185/LP6005442-DNA_B12_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419185/LP6005442-DNA_B12_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/005/ERR1419185	
PRJEB9586	SAMEA3302812	ERX1104508	ERR1419189	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1419189/ERR1419189_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1419189/ERR1419189_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419189/LP6005442-DNA_C11_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419189/LP6005442-DNA_C11_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/009/ERR1419189	
PRJEB9586	SAMEA3302884	ERX1104470	ERR1419194	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419194/ERR1419194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419194/ERR1419194_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419194/LP6005442-DNA_D09_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419194/LP6005442-DNA_D09_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/004/ERR1419194	
PRJEB9586	SAMEA3302711	ERX1104529	ERR1419195	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419195/ERR1419195_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419195/ERR1419195_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419195/LP6005442-DNA_D10_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419195/LP6005442-DNA_D10_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/005/ERR1419195	
PRJEB9586	SAMEA3302765	ERX1462750	ERR1425293	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR142/003/ERR1425293/ERR1425293_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR142/003/ERR1425293/ERR1425293_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR142/ERR1425293/LP6007069-DNA_A01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR142/ERR1425293/LP6007069-DNA_A01_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR142/003/ERR1425293	
PRJEB9586	SAMEA3302751	ERX1104530	ERR1625859	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR162/009/ERR1625859/ERR1625859_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR162/009/ERR1625859/ERR1625859_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1625859/LP6005442-DNA_C10_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1625859/LP6005442-DNA_C10_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR162/009/ERR1625859	
PRJEB9586	SAMEA3302855	ERX1097976	ERR1625860	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR162/000/ERR1625860/ERR1625860_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR162/000/ERR1625860/ERR1625860_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1625860/LP6005441-DNA_B06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1625860/LP6005441-DNA_B06_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR162/000/ERR1625860	
PRJEB9586	SAMEA3302867	ERX1097978	ERR1625861	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR162/001/ERR1625861/ERR1625861_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR162/001/ERR1625861/ERR1625861_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1625861/LP6005441-DNA_C06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1625861/LP6005441-DNA_C06_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR162/001/ERR1625861	
PRJEB9586	SAMEA3302766	ERX1104476	ERR1025606	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1025606/ERR1025606_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1025606/ERR1025606_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025606/LP6005441-DNA_H10.bam		
PRJEB9586	SAMEA3302791	ERX1104488	ERR1025618	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/008/ERR1025618/ERR1025618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/008/ERR1025618/ERR1025618_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025618/LP6005441-DNA_H03.bam		
PRJEB9586	SAMEA3302838	ERX1104494	ERR1025624	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/004/ERR1025624/ERR1025624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/004/ERR1025624/ERR1025624_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025624/LP6005442-DNA_A04.bam		
PRJEB9586	SAMEA3302653	ERX1104514	ERR1025644	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/004/ERR1025644/ERR1025644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/004/ERR1025644/ERR1025644_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025644/LP6005441-DNA_E08.bam		
PRJEB9586	SAMEA3302815	ERX1104518	ERR1025648	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/008/ERR1025648/ERR1025648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/008/ERR1025648/ERR1025648_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025648/LP6005441-DNA_G11.bam		
PRJEB9586	SAMEA3302883	ERX1104520	ERR1025650	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/000/ERR1025650/ERR1025650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/000/ERR1025650/ERR1025650_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025650/LP6005442-DNA_A11.bam		
PRJEB9586	SAMEA3302711	ERX1104529	ERR1025659	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/009/ERR1025659/ERR1025659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/009/ERR1025659/ERR1025659_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025659/LP6005442-DNA_D10.bam		
PRJEB9586	SAMEA3302867	ERX1097978	ERR1019038	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1019038/ERR1019038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1019038/ERR1019038_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019038/LP6005441-DNA_C06.bam		
PRJEB9586	SAMEA3302892	ERX1097980	ERR1019040	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1019040/ERR1019040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1019040/ERR1019040_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019040/LP6005441-DNA_A10.bam		
PRJEB9586	SAMEA3302656	ERX1097981	ERR1019041	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1019041/ERR1019041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1019041/ERR1019041_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019041/LP6005441-DNA_A01.bam		
PRJEB9586	SAMEA3302728	ERX1097982	ERR1019042	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1019042/ERR1019042_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1019042/ERR1019042_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019042/LP6005441-DNA_B01.bam		
PRJEB9586	SAMEA3302636	ERX1097989	ERR1019049	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1019049/ERR1019049_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1019049/ERR1019049_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019049/LP6005441-DNA_A03.bam		
PRJEB9586	SAMEA3302677	ERX1097991	ERR1019051	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1019051/ERR1019051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1019051/ERR1019051_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019051/LP6005441-DNA_C03.bam		
PRJEB9586	SAMEA3302770	ERX1097995	ERR1019055	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1019055/ERR1019055_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1019055/ERR1019055_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019055/LP6005441-DNA_D05.bam		
PRJEB9586	SAMEA3302771	ERX1097998	ERR1019058	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1019058/ERR1019058_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1019058/ERR1019058_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019058/LP6005441-DNA_C07.bam		
PRJEB9586	SAMEA3302616	ERX1097999	ERR1019059	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1019059/ERR1019059_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1019059/ERR1019059_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019059/LP6005441-DNA_D07.bam		
PRJEB9586	SAMEA3302777	ERX1098001	ERR1019061	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1019061/ERR1019061_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1019061/ERR1019061_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019061/LP6005441-DNA_D08.bam		
PRJEB9586	SAMEA3302713	ERX1098003	ERR1019063	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1019063/ERR1019063_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1019063/ERR1019063_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019063/LP6005441-DNA_D09.bam		
PRJEB9586	SAMEA3302674	ERX1098004	ERR1019064	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1019064/ERR1019064_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1019064/ERR1019064_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019064/LP6005441-DNA_C10.bam		
PRJEB9586	SAMEA3302865	ERX1098010	ERR1019070	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1019070/ERR1019070_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1019070/ERR1019070_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019070/LP6005441-DNA_A12.bam		
PRJEB9586	SAMEA3302830	ERX1098011	ERR1019071	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1019071/ERR1019071_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1019071/ERR1019071_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019071/LP6005441-DNA_B12.bam		
PRJEB9586	SAMEA3302824	ERX1098012	ERR1019072	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1019072/ERR1019072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1019072/ERR1019072_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019072/LP6005441-DNA_D12.bam		
PRJEB9586	SAMEA3302906	ERX1098014	ERR1019074	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1019074/ERR1019074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1019074/ERR1019074_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019074/LP6005441-DNA_D06.bam		
PRJEB9586	SAMEA3302682	ERX1098016	ERR1019076	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1019076/ERR1019076_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1019076/ERR1019076_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019076/LP6005441-DNA_A11.bam		
PRJEB9586	SAMEA3302716	ERX1098017	ERR1019077	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1019077/ERR1019077_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1019077/ERR1019077_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019077/LP6005441-DNA_B08.bam		
PRJEB9586	SAMEA3302659	ERX1098018	ERR1019078	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1019078/ERR1019078_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1019078/ERR1019078_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019078/LP6005441-DNA_A08.bam		
PRJEB9586	SAMEA3449877	ERX1098021	ERR1019081	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1019081/ERR1019081_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1019081/ERR1019081_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019081/LP6005441-DNA_C01.bam		
PRJEB9586	SAMEA3449876	ERX1098022	ERR1019082	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1019082/ERR1019082_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1019082/ERR1019082_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019082/LP6005441-DNA_A06.bam		
